Empresa;Periodo;Cuenta;Desc_Cuenta;Nro_Subcuenta;Desc_Subcuenta;Tipo_Subcuenta;Centro_Costo;Debe;Haber;Saldo
NORFORK;202207;43;Sueldos y Jornales a Pagar;;Recibo X;;;0.0;-18859.0;-18859.0
NORFORK;202208;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-518485.0;-518485.0
NORFORK;202208;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-6522847.0;-6522847.0
NORFORK;202208;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-6507789.0;-6507789.0
NORFORK;202208;43;Sueldos y Jornales a Pagar;;O Pago;;;6395994.0;0.0;6395994.0
NORFORK;202208;43;Sueldos y Jornales a Pagar;;O Pago M;;;3573813.0;0.0;3573813.0
NORFORK;202208;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;52307.0;0.0;52307.0
NORFORK;202208;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;3354426.0;0.0;3354426.0
NORFORK;202209;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;3078700.0;-532580.0;2546120.0
NORFORK;202209;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-7124310.0;-7124310.0
NORFORK;202209;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-6042383.0;-6042383.0
NORFORK;202209;43;Sueldos y Jornales a Pagar;;Movimientos Bancarios;;;685054.0;0.0;685054.0
NORFORK;202209;43;Sueldos y Jornales a Pagar;;O Pago;;;6769028.0;0.0;6769028.0
NORFORK;202209;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;142375.0;0.0;142375.0
NORFORK;202209;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;3707280.0;0.0;3707280.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;0.0;0.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-7983607.0;-7983607.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-6666897.0;-6666897.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;Movimientos Bancarios;;;232193.0;0.0;232193.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;O Pago;;;7326658.0;0.0;7326658.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;O Pago M;;;520090.0;0.0;520090.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;83074.0;0.0;83074.0
NORFORK;202210;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;6363001.0;0.0;6363001.0
NORFORK;202211;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-575369.0;-575369.0
NORFORK;202211;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-8597928.0;-8597928.0
NORFORK;202211;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-7941620.0;-7941620.0
NORFORK;202211;43;Sueldos y Jornales a Pagar;;O Pago;;;6831670.0;0.0;6831670.0
NORFORK;202211;43;Sueldos y Jornales a Pagar;;O Pago M;;;584390.0;0.0;584390.0
NORFORK;202211;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;131830.0;0.0;131830.0
NORFORK;202211;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;7027692.0;0.0;7027692.0
NORFORK;202212;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;3129706.0;0.0;3129706.0
NORFORK;202212;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;575370.0;-947110.0;-371740.0
NORFORK;202212;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-15126890.0;-15126890.0
NORFORK;202212;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-8084672.0;-8084672.0
NORFORK;202212;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;9946518.0;0.0;9946518.0
NORFORK;202212;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;9323373.0;0.0;9323373.0
NORFORK;202301;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;5991858.0;0.0;5991858.0
NORFORK;202301;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;128341.0;-661830.0;-533489.0
NORFORK;202301;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-9436423.0;-9436423.0
NORFORK;202301;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-8811499.0;-8811499.0
NORFORK;202301;43;Sueldos y Jornales a Pagar;;O Pago M;;;4340300.0;0.0;4340300.0
NORFORK;202301;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;8233494.0;0.0;8233494.0
NORFORK;202301;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;3702130.0;0.0;3702130.0
NORFORK;202302;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;80201.0;0.0;80201.0
NORFORK;202302;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-757170.0;-757170.0
NORFORK;202302;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-11257458.0;-11257458.0
NORFORK;202302;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-8467675.0;-8467675.0
NORFORK;202302;43;Sueldos y Jornales a Pagar;;O Pago M;;;661830.0;0.0;661830.0
NORFORK;202302;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;5130037.0;0.0;5130037.0
NORFORK;202302;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;8581900.0;0.0;8581900.0
NORFORK;202303;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;177357.0;-50570.0;126787.0
NORFORK;202303;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;35843.0;-728480.0;-692637.0
NORFORK;202303;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-9086823.0;-9086823.0
NORFORK;202303;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-7297880.0;-7297880.0
NORFORK;202303;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;12323711.0;0.0;12323711.0
NORFORK;202303;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;8211240.0;0.0;8211240.0
NORFORK;202304;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;7989921.0;-71406.0;7918515.0
NORFORK;202304;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-9920021.0;-9920021.0
NORFORK;202304;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-8509939.0;-8509939.0
NORFORK;202304;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;1079192.0;0.0;1079192.0
NORFORK;202304;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;9157826.0;0.0;9157826.0
NORFORK;202304;43;Sueldos y Jornales a Pagar;;Recibos  X M (B);;;0.0;-23920.0;-23920.0
NORFORK;202305;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;10713373.0;-1250000.0;9463373.0
NORFORK;202305;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-1340040.0;-1340040.0
NORFORK;202305;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-10986157.0;-10986157.0
NORFORK;202305;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-9597382.0;-9597382.0
NORFORK;202305;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;1310000.0;0.0;1310000.0
NORFORK;202305;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;9257288.0;0.0;9257288.0
NORFORK;202305;43;Sueldos y Jornales a Pagar;;Recibos X M (F);;;0.0;-23160.0;-23160.0
NORFORK;202306;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;16356298.0;0.0;16356298.0
NORFORK;202306;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-345620.0;-345620.0
NORFORK;202306;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-17229256.0;-17229256.0
NORFORK;202306;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-10514223.0;-10514223.0
NORFORK;202306;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;144631.0;0.0;144631.0
NORFORK;202306;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;11707731.0;0.0;11707731.0
NORFORK;202307;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;849470.0;-1748120.0;-898650.0
NORFORK;202307;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-11141256.0;-11141256.0
NORFORK;202307;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-10243888.0;-10243888.0
NORFORK;202307;43;Sueldos y Jornales a Pagar;;O Pago;;;4937514.0;0.0;4937514.0
NORFORK;202307;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;6689510.0;0.0;6689510.0
NORFORK;202307;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;10507260.0;0.0;10507260.0
NORFORK;202308;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-885670.0;-885670.0
NORFORK;202308;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-14767419.0;-14767419.0
NORFORK;202308;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-11756870.0;-11756870.0
NORFORK;202308;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;10403774.0;0.0;10403774.0
NORFORK;202308;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;12457550.0;0.0;12457550.0
NORFORK;202309;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-1001389.0;-1001389.0
NORFORK;202309;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-15678029.0;-15678029.0
NORFORK;202309;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-9557451.0;-9557451.0
NORFORK;202309;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;17709255.0;0.0;17709255.0
NORFORK;202309;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;10811693.0;0.0;10811693.0
NORFORK;202310;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-1153370.0;-1153370.0
NORFORK;202310;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-12936509.0;-12936509.0
NORFORK;202310;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-10601776.0;-10601776.0
NORFORK;202310;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;13468239.0;0.0;13468239.0
NORFORK;202310;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;10996790.0;0.0;10996790.0
NORFORK;202311;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-2017794.0;-2017794.0
NORFORK;202311;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-14665942.0;-14665942.0
NORFORK;202311;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-15744150.0;-15744150.0
NORFORK;202311;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;13874891.0;0.0;13874891.0
NORFORK;202311;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;13905150.0;0.0;13905150.0
NORFORK;202312;43;Sueldos y Jornales a Pagar;;Asiento de Diario;;;4933833.0;0.0;4933833.0
NORFORK;202312;43;Sueldos y Jornales a Pagar;;Asiento de Diario M;;;0.0;-1580560.0;-1580560.0
NORFORK;202312;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos;;;0.0;-23277232.0;-23277232.0
NORFORK;202312;43;Sueldos y Jornales a Pagar;;Asiento de Liq. de Sueldos M;;;0.0;-16670863.0;-16670863.0
NORFORK;202312;43;Sueldos y Jornales a Pagar;;O Pago;;;545890.0;0.0;545890.0
NORFORK;202312;43;Sueldos y Jornales a Pagar;;Orden de Pago (F);;;16571146.0;0.0;16571146.0
NORFORK;202312;43;Sueldos y Jornales a Pagar;;Orden de Pago M (F);;;19304123.0;0.0;19304123.0
NORFORK;201903;44;SUSS a pagar;;Asiento de Diario;;;1600.0;0.0;1600.0
NORFORK;201904;44;SUSS a pagar;;Asiento de Diario;;;0.0;-1600.0;-1600.0
NORFORK;202003;44;SUSS a pagar;;Asiento de Diario;;;1600.0;0.0;1600.0
NORFORK;202207;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202208;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202208;44;SUSS a pagar;;O Pago;;;0.0;0.0;0.0
NORFORK;202209;44;SUSS a pagar;;Asiento de Diario;;;595000.0;0.0;595000.0
NORFORK;202209;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202210;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202210;44;SUSS a pagar;;O Pago;;;0.0;0.0;0.0
NORFORK;202211;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202211;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202211;44;SUSS a pagar;;O Pago;;;0.0;0.0;0.0
NORFORK;202212;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202212;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202212;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202301;44;SUSS a pagar;;Asiento de Diario;;;4600000.0;0.0;4600000.0
NORFORK;202301;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202301;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202302;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202302;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202302;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202303;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202303;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202303;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202304;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202304;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202304;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202305;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202305;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202306;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202306;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202307;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202307;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202307;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202308;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202308;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202308;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202309;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202309;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202310;44;SUSS a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202310;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202310;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202311;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202311;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202312;44;SUSS a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202312;44;SUSS a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202207;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202208;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202208;45;ART a pagar;;O Pago;;;0.0;0.0;0.0
NORFORK;202209;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202210;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202210;45;ART a pagar;;O Pago;;;0.0;0.0;0.0
NORFORK;202211;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202211;45;ART a pagar;;O Pago;;;0.0;0.0;0.0
NORFORK;202212;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202212;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202301;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202301;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202302;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202302;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202303;45;ART a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202303;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202303;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202304;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202304;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202305;45;ART a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202305;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202306;45;ART a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202306;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202307;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202307;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202308;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202308;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202309;45;ART a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202309;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202310;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202310;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202311;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202311;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202312;45;ART a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202312;45;ART a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202207;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202208;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202210;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202211;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202211;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202212;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202212;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202301;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202301;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202302;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202302;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202303;46;Fondo de Desempleo;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202303;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202303;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202304;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202304;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202305;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202305;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202306;46;Fondo de Desempleo;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202306;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202306;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202307;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202307;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202308;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;-1079277.0;-1079277.0
NORFORK;202308;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202309;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202309;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202310;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202310;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202311;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202311;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202312;46;Fondo de Desempleo;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202312;46;Fondo de Desempleo;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202207;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202208;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202210;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202211;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202211;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202212;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202212;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202301;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202301;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202302;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202302;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202303;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202303;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202304;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202304;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202305;47;UOCRA a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202305;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202306;47;UOCRA a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202306;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202307;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202307;47;UOCRA a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202308;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202308;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202309;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202309;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202310;47;UOCRA a pagar;;Asiento de Diario;;;0.0;0.0;0.0
NORFORK;202310;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202310;47;UOCRA a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202310;47;UOCRA a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
NORFORK;202311;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202311;47;UOCRA a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202312;47;UOCRA a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202312;47;UOCRA a pagar;;Orden de Pago (F);;;0.0;0.0;0.0
NORFORK;202207;52;IERIC a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202208;52;IERIC a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;52;IERIC a pagar;;Asiento de Liq. de Sueldos;;;0.0;0.0;0.0
NORFORK;202209;52;IERIC a pagar;;Rendicion de Fondos;;;0.0;0.0;0.0
